Date,High,Low,Close,Open
2017-11-15,32944.94,32683.59,32760.44,32944.94
2017-11-16,33165.15,32829.82,33106.82,32829.82
2017-11-17,33520.82,33278.91,33342.8,33388.47
2017-11-20,33449.53,33288.21,33359.9,33365.84
2017-11-21,33625.05,33437.61,33478.35,33438.28
2017-11-22,33654.53,33465.23,33561.55,33569.07
2017-11-23,33670.19,33468.3,33588.08,33575.91
2017-11-24,33738.53,33639.98,33679.24,33670
2017-11-27,33745.17,33540.46,33724.44,33640.51
2017-11-28,33770.15,33576.65,33618.59,33726.65
2017-11-29,33728.81,33553.12,33602.76,33664.27
2017-11-30,33576.2,33108.72,33149.35,33542.5
2017-12-01,33300.81,32797.78,32832.94,33247.66
2017-12-04,33008.47,32785.76,32869.72,32968.02
2017-12-05,32893.05,32682.52,32802.44,32814.03
2017-12-06,32804.75,32565.16,32597.18,32798.5
2017-12-07,32992.45,32598.12,32949.21,32615.05
2017-12-08,33285.68,33034.2,33250.3,33034.2
2017-12-11,33535.97,33313.17,33455.79,33317.72
2017-12-12,33458.41,33179.75,33227.99,33426.59
2017-12-13,33404.26,32988.82,33053.04,33229.73
2017-12-14,33321.52,32886.93,33246.7,33114.69
2017-12-15,33621.96,33405.82,33462.97,33456.02
2017-12-18,33801.9,32595.63,33601.68,33364.52
2017-12-19,33862.07,33666.62,33836.74,33732.08
2017-12-20,33956.31,33754.94,33777.38,33928.59
2017-12-21,33860.99,33707.8,33756.28,33826.25
2017-12-22,33964.28,33767.73,33940.3,33768.47
2017-12-26,34061.88,33889.75,34010.61,33980.76
2017-12-27,34137.97,33839.51,33911.81,34087.32
2017-12-28,34023.65,33752.03,33848.03,33928.86
2017-12-29,34086.05,33889.39,34056.83,33889.39
2018-01-01,34101.13,33766.15,33812.75,34059.99
2018-01-02,33964.14,33703.37,33812.26,33913.55
2018-01-03,33998.37,33765.43,33793.38,33929.61
2018-01-04,33995.4,33802.13,33969.64,33912.49
2018-01-05,34188.85,34020.84,34153.85,34021.27
2018-01-08,34385.67,34216.33,34352.79,34216.33
2018-01-09,34488.03,34343.41,34443.19,34431.61
2018-01-10,34565.63,34311.63,34433.07,34538.78
2018-01-11,34558.88,34400.61,34503.49,34471.48
2018-01-12,34638.42,34342.16,34592.39,34578.99
2018-01-15,34963.69,34687.21,34843.51,34687.21
2018-01-16,34936.03,34735.55,34771.05,34877.71
2018-01-17,35118.61,34700.82,35081.82,34753.8
2018-01-18,35507.36,35166.44,35260.29,35366.45
2018-01-19,35542.17,35221.16,35511.58,35339.11
2018-01-22,35827.7,35544.68,35798.01,35613.97
2018-01-23,36170.83,35863.98,36139.98,35868.19
2018-01-24,36268.19,36036.51,36161.64,36161.62
2018-01-25,36247.02,35823.35,36050.44,36208.39
2018-01-29,36443.98,36093.36,36283.25,36106.36
2018-01-30,36291.82,35993.41,36033.73,36277.12
2018-01-31,36050.69,35818.41,35965.02,35951.64
2018-02-01,36256.83,35501.74,35906.66,36048.99
2018-02-02,35738.13,35006.41,35066.75,35707.6
2018-02-05,34874.17,34520.8,34757.16,34718.85
2018-02-06,34521.01,33482.81,34195.94,33753.78
2018-02-07,34666.33,34008.42,34082.71,34563.3
2018-02-08,34634.35,34108.76,34413.16,34208.11
2018-02-09,34070.73,33849.65,34005.76,34002.45
2018-02-12,34351.34,34115.12,34300.47,34203.34
2018-02-14,34473.43,34028.68,34155.95,34436.98
2018-02-15,34535.08,34186.01,34297.47,34207.57
2018-02-16,34508.24,33957.33,34010.76,34411.24
2018-02-19,34122.96,33554.37,33774.66,34053.95
2018-02-20,33960.95,33657.89,33703.59,33913.94
2018-02-21,33911.36,33702.5,33844.86,33813.83
2018-02-22,33868.74,33691.42,33819.5,33817.09
2018-02-23,34167.6,33832,34142.15,33832
2018-02-26,34483.39,34225.72,34445.75,34225.72
2018-02-27,34610.79,34314.87,34346.39,34558.56
2018-02-28,34302.74,34076.45,34184.04,34155.63
2018-03-01,34278.63,34015.79,34046.94,34141.22
2018-03-05,34034.28,33653.41,33746.78,34034.28
2018-03-06,34060.13,33209.76,33317.2,34047.43
2018-03-07,33331.21,32991.14,33033.09,33279.39
2018-03-08,33439.97,33037.48,33351.57,33244.52
2018-03-09,33519.49,33256.42,33307.14,33465.05
2018-03-12,33962.48,33468.16,33917.94,33468.16
2018-03-13,34077.32,33722.96,33856.78,33818.22
2018-03-14,33875.15,33580.69,33835.74,33733.55
2018-03-15,33866.28,33637.28,33685.54,33843.47
2018-03-16,33691.32,33119.92,33176,33685.86
2018-03-19,33275.79,32856.54,32923.12,33268.97
2018-03-20,33102.74,32810.86,32996.76,32876.48
2018-03-21,33354.93,33070.53,33136.18,33090.82
2018-03-22,33281.77,32963.31,33006.27,33206.99
2018-03-23,32720.03,32483.84,32596.54,32650.89
2018-03-26,33115.41,32515.17,33066.41,32536.44
2018-03-27,33371.04,33077.13,33174.39,33172.98
2018-03-28,33104.11,32917.66,32968.68,33098.09
2018-04-02,33289.34,32997.88,33255.36,33030.87
2018-04-03,33402.94,33153.83,33370.63,33197.42
2018-04-04,33505.53,32972.56,33019.07,33437.52
2018-04-05,33637.46,33267.86,33596.8,33289.96
2018-04-06,33697.51,33501.37,33626.97,33608.59
2018-04-09,33846.5,33578.91,33788.54,33653.61
2018-04-10,33949.98,33813.3,33880.25,33880.11
2018-04-11,33981.54,33750.74,33940.44,33970.35
2018-04-12,34177.44,33924.88,34101.13,33987.55
2018-04-13,34313.14,34103.53,34192.65,34167.53
2018-04-16,34341.46,33899.34,34305.43,33944.73
2018-04-17,34434.14,34229.83,34395.06,34381.8
2018-04-18,34591.81,34270.04,34331.68,34443.42
2018-04-19,34478.82,34358.91,34427.29,34403.67
2018-04-20,34487.33,34311.29,34415.58,34434.14
2018-04-23,34663.95,34259.27,34450.77,34493.69
2018-04-24,34706.71,34465.49,34616.64,34491.38
2018-04-25,34631.27,34400.56,34501.27,34593.17
2018-04-26,34747.97,34505.62,34713.6,34532.95
2018-04-27,35065.37,34744.73,34969.7,34747.04
2018-04-30,35213.3,35004,35160.36,35021.2
2018-05-02,35357.15,35072.42,35176.42,35328.91
2018-05-03,35257.31,35020.08,35103.14,35257.31
2018-05-04,35206.55,34847.61,34915.38,35144.96
2018-05-07,35259.81,34977.74,35208.14,34983.59
2018-05-08,35388.87,35136.01,35216.32,35349.85
2018-05-09,35404.83,35134.2,35319.35,35198.08
2018-05-10,35500.76,35203.85,35246.27,35353.96
2018-05-11,35596.15,35262.06,35535.79,35287.99
2018-05-14,35642.72,35456.56,35556.71,35555.83
2018-05-15,35993.53,35497.92,35543.94,35537.85
2018-05-16,35543.89,35241.63,35387.88,35452.35
2018-05-17,35510.01,35087.82,35149.12,35483.62
2018-05-18,35163.11,34821.62,34848.3,35143.59
2018-05-21,34973.95,34593.82,34616.13,34873.16
2018-05-22,34754.6,34550.22,34651.24,34601.49
2018-05-23,34668.47,34302.89,34344.91,34656.63
2018-05-24,34741.46,34367.83,34663.11,34404.14
2018-05-25,35017.93,34700.52,34924.87,34753.47
2018-05-28,35240.96,35006.5,35165.48,35074.32
2018-05-29,35234.14,34922.18,34949.24,35213.14
2018-05-30,35017.45,34735.11,34906.11,34876.13
2018-05-31,35416.03,34926.08,35322.38,35083.81
2018-06-01,35438.22,35177.35,35227.26,35373.98
2018-06-04,35555.59,34982.25,35011.89,35503.24
2018-06-05,35073.12,34784.68,34903.21,35029.45
2018-06-06,35230.54,34896.37,35178.88,34932.49
2018-06-07,35628.49,35278.38,35463.08,35278.38
2018-06-08,35484.94,35260,35443.67,35406.47
2018-06-11,35704.84,35444.49,35483.47,35472.59
2018-06-12,35743.08,35479.07,35692.52,35525.3
2018-06-13,35877.41,35715.96,35739.16,35835.44
2018-06-14,35749.88,35488.55,35599.82,35743.1
2018-06-15,35675.2,35419.68,35622.14,35656.26
2018-06-18,35721.55,35518.73,35548.26,35698.43
2018-06-19,35552.47,35249.06,35286.74,35552.47
2018-06-20,35571.37,35329.51,35547.33,35329.61
2018-06-21,35678.69,35396.97,35432.39,35644.05
2018-06-22,35741.26,35344.49,35689.6,35428.42
2018-06-25,35806.97,35430.11,35470.35,35783.75
2018-06-26,35616.64,35338.09,35490.04,35355.72
2018-06-27,35618.85,35154.21,35217.11,35543.89
2018-06-28,35282.4,34937.15,35037.64,35207.19
2018-06-29,35459.05,35099.65,35423.48,35128.16
2018-07-02,35578.24,35106.57,35264.41,35545.22
2018-07-03,35445.21,35195.63,35378.6,35344.21
2018-07-04,35667.31,35309.67,35645.4,35385.52
2018-07-05,35748.26,35517.79,35574.55,35703.17
2018-07-06,35799.71,35532.21,35657.86,35543.66
2018-07-09,35977.37,35779.72,35934.72,35835.1
2018-07-10,36274.33,36019.63,36239.62,36068.27
2018-07-11,36362.3,36169.7,36265.93,36299.26
2018-07-12,36699.53,36422.08,36548.41,36424.23
2018-07-13,36740.07,36501.61,36541.63,36635.14
2018-07-16,36658.71,36298.94,36323.77,36658.71
2018-07-17,36549.55,36261.78,36519.96,36390.99
2018-07-18,36747.87,36320.92,36373.44,36722.41
2018-07-19,36515.58,36279.33,36351.23,36509.08
2018-07-20,36567.34,36335.61,36496.37,36377.03
2018-07-23,36749.69,36491.83,36718.6,36501.05
2018-07-24,36902.06,36709.72,36825.1,36859.39
2018-07-25,36947.18,36803.15,36858.23,36928.06
2018-07-26,37061.62,36852.53,36984.64,36928.38
2018-07-27,37368.62,37134.88,37336.85,37253.86
2018-07-30,37533.5,37292.45,37494.4,37491.39
2018-07-31,37644.59,37298.75,37606.58,37534.95
2018-08-01,37711.87,37432.91,37521.62,37643.87
2018-08-02,37529.69,37128.99,37165.16,37529.69
2018-08-03,37582.27,37319.61,37556.16,37327.16
2018-08-06,37805.25,37643.29,37691.89,37714.7
2018-08-07,37876.87,37586.88,37665.8,37849.21
2018-08-08,37931.42,37641.4,37887.56,37756.24
2018-08-09,38076.23,37939.28,38024.37,37994.51
2018-08-10,38051.45,37815.75,37869.23,38050.07
2018-08-13,37799.54,37559.26,37644.9,37693.19
2018-08-14,37932.4,37689.71,37852,37749.59
2018-08-16,37891.92,37634.13,37663.56,37796.01
2018-08-17,38022.32,37840.16,37947.88,37898.6
2018-08-20,38340.69,38050.69,38278.75,38075.07
2018-08-21,38402.96,38213.87,38285.75,38360.32
2018-08-23,38487.63,38227.36,38336.76,38416.65
2018-08-24,38429.5,38172.77,38251.8,38366.79
2018-08-27,38736.88,38416.73,38694.11,38472.03
2018-08-28,38938.91,38760.58,38896.63,38814.76
2018-08-29,38989.65,38679.57,38722.93,38989.65
2018-08-30,38819.06,38581.83,38690.1,38796.98
2018-08-31,38838.45,38562.21,38645.07,38704.84
2018-09-03,38934.35,38270.01,38312.52,38915.91
2018-09-04,38518.56,38098.6,38157.92,38460.96
2018-09-05,38250.61,37774.42,38018.31,38192.95
2018-09-06,38320.96,37912.5,38242.81,38161.85
2018-09-07,38421.56,38067.22,38389.82,38314.55
2018-09-10,38354.52,37882.83,37922.17,38348.39
2018-09-11,38043.27,37361.2,37413.13,38017.49
2018-09-12,37752.58,37342,37717.96,37546.42
2018-09-14,38125.62,37859.52,38090.64,37939.29
2018-09-17,38027.81,37548.93,37585.51,38027.81
2018-09-18,37745.44,37242.85,37290.67,37660.19
2018-09-19,37530.63,37062.69,37121.22,37432.93
2018-09-21,37489.24,35993.64,36841.6,37278.89
2018-09-24,36945.5,36216.95,36305.02,36924.72
2018-09-25,36705.79,36064.1,36652.06,36350.25
2018-09-26,36938.74,36357.93,36542.27,36936.64
2018-09-27,36711.62,36238.23,36324.17,36691.93
2018-09-28,36551.86,35985.63,36227.14,36452.74
2018-10-01,36616.64,35960.65,36526.14,36274.25
2018-10-03,36602.85,35911.82,35975.63,36602.85
2018-10-04,35820.53,35022.12,35169.16,35820.53
2018-10-05,35118.54,34202.22,34376.99,35097.99
2018-10-08,34636.43,33974.66,34474.38,34412.36
2018-10-09,34711.68,34233.5,34299.47,34651.82
2018-10-10,34858.35,34346.5,34760.89,34493.21
2018-10-11,34325.18,33723.53,34001.15,34063.82
2018-10-12,34808.42,34279.78,34733.58,34291.92
2018-10-15,35008.65,34559.98,34865.1,34971.83
2018-10-16,35215.79,34913.06,35162.48,35004.33
2018-10-17,35605.43,34727.16,34779.58,35543.38
2018-10-19,34563.29,34140.32,34315.63,34563.29
2018-10-22,34748.69,34082.76,34134.38,34689.39
2018-10-23,34073.92,33742.75,33847.23,33935.88
2018-10-24,34300.97,33726.07,34033.96,34203.7
2018-10-25,33838.76,33553.18,33690.09,33778.6
2018-10-26,33776.8,33291.58,33349.31,33776.8
2018-10-29,34154.6,33341.8,34067.4,33549.88
2018-10-30,34176.36,33799.79,33891.13,34068.92
2018-10-31,34463.38,33587.24,34442.05,33963.09
2018-11-01,34679.93,34303.38,34431.97,34650.63
2018-11-02,35190.2,34649.8,35011.65,34743.95
2018-11-05,35123.41,34811.6,34950.92,35118.62
2018-11-06,35196.03,34889.72,34991.91,35076.24
2018-11-07,35302.25,35183.17,35237.68,35301.88
2018-11-09,35287.29,35011.23,35158.55,35258.13
2018-11-12,35333.22,34756.8,34812.99,35287.49
2018-11-13,35187.75,34672.2,35144.49,34846.19
2018-11-14,35351.88,34986.86,35141.99,35330.14
2018-11-15,35402,35118.42,35260.54,35145.75
2018-11-16,35545.85,35324.37,35457.16,35398.7
2018-11-19,35818.83,35511.1,35774.88,35647.62
2018-11-20,35731.67,35416.18,35474.51,35730.77
2018-11-21,35494.25,35112.49,35199.8,35492.62
2018-11-22,35364.5,34937.98,34981.02,35282.33
2018-11-26,35397.24,34896.07,35354.08,35118.09
2018-11-27,35555.16,35262.97,35513.14,35394.77
2018-11-28,35822.16,35605.34,35716.95,35635.52
2018-11-29,36253.85,35946.24,36170.41,35997.29
2018-11-30,36389.22,36082.97,36194.3,36304.43
2018-12-03,36446.16,36099.68,36241,36396.69
2018-12-04,36295.84,36036.39,36134.31,36290.48
2018-12-05,36048.65,35777.81,35884.41,36035.65
2018-12-06,35707.23,35266.76,35312.13,35694.25
2018-12-07,35730.05,35378.27,35673.25,35494.86
2018-12-10,35246.97,34915.77,34959.72,35204.66
2018-12-11,35207.33,34426.29,35150.01,34584.13
2018-12-12,35826.58,35167.47,35779.07,35277.84
2018-12-13,36095.56,35794.51,35929.64,36024.88
2018-12-14,36019.02,35813.85,35962.93,35960.19
2018-12-17,36312.31,36123.62,36270.07,36129.13
2018-12-18,36375.38,36046.52,36347.08,36226.38
2018-12-19,36554.99,36381.87,36484.33,36441.46
2018-12-20,36475.52,36202.9,36431.67,36321.18
2018-12-21,36483.49,35694.74,35742.07,36449.27
2018-12-24,35910.67,35423.24,35470.15,35859.66
2018-12-26,35711.26,35010.82,35649.94,35443.16
2018-12-27,36041.24,35781.95,35807.28,36002.11
2018-12-28,36194.78,35911.99,36076.72,35911.99
2018-12-31,36285.46,36033.95,36068.33,36239.19
2019-01-01,36284.04,35888.62,36254.57,36161.8
2019-01-02,36236.7,35734.01,35891.52,36198.13
2019-01-03,35999.66,35475.57,35513.71,35934.5
2019-01-04,35744.2,35382.08,35695.1,35590.79
2019-01-07,36076.95,35809.23,35850.16,35971.18
2019-01-08,36037.35,35753.95,35980.93,35964.62
2019-01-09,36250.54,35863.29,36212.91,36181.37
2019-01-10,36269.31,36070.76,36106.5,36258
2019-01-11,36214.26,35840.6,36009.84,36191.87
2019-01-14,36124.94,35691.75,35853.56,36113.27
2019-01-15,36349.31,35950.08,36318.33,35950.08
2019-01-16,36462.03,36278.61,36321.29,36370.74
2019-01-17,36468.42,36170.8,36374.08,36413.6
2019-01-18,36469.98,36218.33,36386.61,36417.58
2019-01-21,36701.03,36351.77,36578.96,36467.12
2019-01-22,36650.47,36282.93,36444.64,36649.92
2019-01-23,36521.47,36037.9,36108.47,36494.12
2019-01-24,36258.28,35996.68,36195.1,36146.55
2019-01-25,36474.48,35953.15,36025.54,36245.77
2019-01-28,36124.26,35565.15,35656.7,36099.62
2019-01-29,35734.14,35375.51,35592.5,35716.72
2019-01-30,35850.41,35490.97,35591.25,35819.67
2019-01-31,36278.13,35740.07,36256.69,35805.51
2019-02-01,36778.14,36221.32,36469.43,36311.74
2019-02-04,36622.77,36225.48,36582.74,36456.22
2019-02-05,36727.83,36495.83,36616.81,36573.04
2019-02-06,37005.25,36680.88,36975.23,36714.54
2019-02-07,37172.18,36898.8,36971.09,37026.56
2019-02-08,36885.58,36480.62,36546.48,36873.59
2019-02-11,36588.41,36300.48,36395.03,36585.5
2019-02-12,36465.4,36113.91,36153.62,36405.72
2019-02-13,36375.8,35962.68,36034.11,36279.63
2019-02-14,36109.1,35799.42,35876.22,36065.08
2019-02-15,36022.57,35510.97,35808.95,35985.68
2019-02-18,35912.44,35470.76,35498.44,35831.18
2019-02-19,35776.04,35287.16,35352.61,35543.24
2019-02-20,35797.11,35469.49,35756.26,35564.93
2019-02-21,35983.07,35707.29,35898.35,35837
2019-02-22,35941.69,35795.79,35871.48,35906.01
2019-02-25,36242.18,35901.06,36213.38,35983.8
2019-02-26,36172.52,35714.16,35973.71,35975.75
2019-02-27,36371.11,35735.33,35905.43,36138.83
2019-02-28,36085.85,35829.15,35867.44,36025.72
2019-03-01,36140.67,35952.41,36063.81,36018.49
2019-03-05,36457.44,35926.94,36442.54,36141.07
2019-03-06,36666.47,36456.82,36636.1,36544.86
2019-03-07,36830.25,36590.88,36725.42,36744.02
2019-03-08,36753.59,36592.93,36671.43,36753.59
2019-03-11,37106.19,36726.39,37054.1,36741.57
2019-03-12,37586.63,37230.85,37535.66,37249.65
2019-03-13,37797.29,37478.87,37752.17,37608.29
2019-03-14,37907.78,37693.69,37754.89,37840.64
2019-03-15,38254.77,37760.23,38024.32,37760.23
2019-03-18,38369.59,37952.1,38095.07,38132.96
2019-03-19,38396.06,38078.23,38363.47,38218.59
2019-03-20,38489.81,38316.21,38386.75,38433.86
2019-03-22,38564.71,38089.36,38164.61,38452.47
2019-03-25,38016.76,37667.4,37808.91,38016.76
2019-03-26,38297.7,37800.08,38233.41,37886.29
2019-03-27,38475.93,38001.34,38132.88,38372.03
2019-03-28,38593.65,38148.44,38545.72,38208.3
2019-03-29,38748.54,38546.68,38672.91,38675
2019-04-01,39115.57,38808.74,38871.87,38858.88
2019-04-02,39121.69,38846.96,39056.65,38988.57
2019-04-03,39270.14,38826.56,38877.12,39167.05
2019-04-04,38939.35,38581.04,38684.72,38935.75
2019-04-05,38958.6,38701.04,38862.23,38839.52
2019-04-08,39041.25,38520.96,38700.53,38993.6
2019-04-09,38978.99,38598.72,38939.22,38730.93
2019-04-10,38950.45,38542.28,38585.35,38898.6
2019-04-11,38649.98,38460.25,38607.01,38621.58
2019-04-12,38818.87,38554.79,38767.11,38692.06
2019-04-15,38976.58,38780.08,38905.84,38805.54
2019-04-16,39364.34,39038.81,39275.64,39040.3
2019-04-18,39487.45,39083.16,39140.28,39420.04
2019-04-22,39158.22,38585.65,38645.18,39158.22
2019-04-23,38832.61,38518.26,38564.88,38771.27
2019-04-24,39095.35,38571,39054.68,38672.63
2019-04-25,39262.22,38663.98,38730.86,39101.78
2019-04-26,39103.16,38765.33,39067.33,38865.83
2019-04-30,39105.88,38753.46,39031.55,39056.92
2019-05-02,39189.95,38882.99,38981.43,39036.51
2019-05-03,39172.76,38920.17,38963.26,39009.55
2019-05-06,38719.33,38509.79,38600.34,38719.33
2019-05-07,38835.54,38236.18,38276.63,38815.46
2019-05-08,38248.57,37743.07,37789.13,38244.18
2019-05-09,37780.46,37405.4,37558.91,37747.91
2019-05-10,37721.98,37370.39,37462.99,37632.36
2019-05-13,37583.57,36999.84,37090.82,37491.3
2019-05-14,37572.7,36956.1,37318.53,37146.58
2019-05-15,37559.67,37047.87,37114.88,37539.05
2019-05-16,37518.94,37052.3,37393.48,37179.13
2019-05-17,38001.13,37415.36,37930.77,37494.42
2019-05-20,39412.56,38570.04,39352.67,38701.18
2019-05-21,39571.73,38884.85,38969.8,39449.45
2019-05-22,39249.08,38903.87,39110.21,39086.21
2019-05-23,40124.96,38651.61,38811.39,39591.77
2019-05-24,39476.97,38824.26,39434.72,39076.28
2019-05-27,39821.94,39353.16,39683.29,39536.23
2019-05-28,39828.65,39498.65,39749.73,39765.64
2019-05-29,39767.93,39420.5,39502.05,39714.27
2019-05-30,39911.92,39500.56,39831.97,39580.28
2019-05-31,40122.34,39374.24,39714.2,39998.91
2019-06-03,40308.9,39711.02,40267.62,39806.86
2019-06-04,40312.07,40031.05,40083.54,40196
2019-06-06,40159.26,39481.15,39529.72,40136.43
2019-06-07,39703.1,39279.47,39615.9,39581.77
2019-06-10,39979.48,39619.97,39784.52,39787.33
2019-06-11,40066.31,39760.02,39950.46,39900.45
2019-06-12,39982.1,39623.53,39756.81,39974.18
2019-06-13,39800.81,39461.27,39741.36,39679.35
2019-06-14,39799.9,39363.45,39452.07,39797
2019-06-17,39540.42,38911.49,38960.79,39514.36
2019-06-18,39167.83,38870.96,39046.34,39056.98
2019-06-19,39435.8,38881.05,39112.74,39176.56
2019-06-20,39638.64,38933.78,39601.63,39042.96
2019-06-21,39617.95,39121.3,39194.49,39608.25
2019-06-24,39300.02,39021.7,39122.96,39160.23
2019-06-25,39490.64,38946.04,39434.94,39131.94
2019-06-26,39674.22,39319.64,39592.08,39379.13
2019-06-27,39817.22,39510.44,39586.41,39633.97
2019-06-28,39675.25,39361.92,39394.64,39630.52
2019-07-01,39764.82,39541.09,39686.5,39543.73
2019-07-02,39838.49,39499.19,39816.48,39811.68
2019-07-03,39934.99,39732.38,39839.25,39907.57
2019-07-04,39979.1,39858.33,39908.06,39917.65
2019-07-05,40032.41,39441.38,39513.39,39990.4
2019-07-08,39476.38,38605.48,38720.57,39476.38
2019-07-09,38814.23,38435.87,38730.82,38754.47
2019-07-10,38854.85,38474.66,38557.04,38701.99
2019-07-11,38892.5,38631.31,38823.11,38751.62
2019-07-12,39021.84,38684.85,38736.23,38941.1
2019-07-15,39023.97,38696.6,38896.71,39009.95
2019-07-16,39173.89,38845.27,39131.04,38961.86
2019-07-17,39284.73,39081.14,39215.64,39171.1
2019-07-18,39204.47,38861.25,38897.46,39204.47
2019-07-19,39058.73,38271.35,38337.01,39058.73
2019-07-22,38333.52,37890.32,38031.13,38333.52
2019-07-23,38217.81,37898.9,37982.74,38138.56
2019-07-24,38102.84,37708.41,37847.65,37990.23
2019-07-25,38169.87,37775.51,37830.98,37935.02
2019-07-26,37978.07,37690.47,37882.79,37831.18
2019-07-29,38043.22,37519.16,37686.37,38043.22
2019-07-30,37950.21,37359.03,37397.24,37735.54
2019-07-31,37576.37,37128.26,37481.12,37257.55
2019-08-01,37387.18,36694.18,37018.32,37387.18
2019-08-02,37375.16,36607.41,37118.22,36920.11
2019-08-05,36844.05,36416.79,36699.84,36842.17
2019-08-06,37241.77,36536.59,36976.85,36568.03
2019-08-07,37104.79,36610.57,36690.5,37025.27
2019-08-08,37405.48,36655.41,37327.36,36808.01
2019-08-09,37807.55,37406.26,37581.91,37521.3
2019-08-13,37755.16,36888.49,36958.16,37755.16
2019-08-14,37473.61,37000.77,37311.53,37233.5
2019-08-16,37444.45,36974.41,37350.33,37383
2019-08-19,37718.88,37358.49,37402.49,37485.92
2019-08-20,37511.55,37219.9,37328.01,37441.75
2019-08-21,37406.55,37022.52,37060.37,37298.73
2019-08-22,37087.58,36391.35,36472.93,37087.58
2019-08-23,36807.34,36102.35,36701.16,36387.68
2019-08-26,37544.48,36492.65,37494.12,37363.95
2019-08-27,37731.51,37449.69,37641.27,37658.48
2019-08-28,37687.82,37249.19,37451.84,37655.77
2019-08-29,37381.8,36987.35,37068.93,37381.8
2019-08-30,37397.97,36829.81,37332.79,37222.26
2019-09-03,37188.38,36466.01,36562.91,37181.76
2019-09-04,36776.31,36409.54,36724.74,36575.24
2019-09-05,36898.99,36541.88,36644.42,36821.71
2019-09-06,37012.98,36727.66,36981.77,36785.59
2019-09-09,37244.08,36784.47,37145.45,36969.48
2019-09-11,37343.46,37193.57,37270.82,37251.03
2019-09-12,37435.15,37048.67,37104.28,37330.47
2019-09-13,37413.5,37000.09,37384.99,37175.86
2019-09-16,37302.06,37028.94,37123.31,37204.56
2019-09-17,37169.56,36419.09,36481.09,37169.46
2019-09-18,36712.99,36465.92,36563.88,36621.38
2019-09-19,36613.93,35987.8,36093.47,36613.93
2019-09-20,38378.02,36085.74,38014.62,36214.92
2019-09-23,39441.12,38674.04,39090.03,38844
2019-09-24,39306.37,38913.06,39097.14,39135.28
2019-09-25,39087.2,38510.97,38593.52,39087.2
2019-09-26,39158.07,38676.11,38989.74,38700.48
2019-09-27,39107.37,38782.6,38822.57,39003.13
2019-09-30,38873.12,38401.09,38667.33,38873.12
2019-10-01,38923.78,37929.89,38305.41,38813.48
2019-10-03,38310.93,37957.56,38106.87,38137.87
2019-10-04,38403.54,37633.36,37673.31,38401.49
2019-10-07,37919.47,37480.53,37531.98,37853.8
2019-10-09,38209.84,37415.83,38177.95,37628.05
2019-10-10,38130.23,37802.93,37880.4,38130.23
2019-10-11,38345.41,37737.85,38127.08,37994.48
2019-10-14,38513.69,38066.13,38214.47,38208.24
2019-10-15,38635.19,38238.27,38506.09,38316.49
2019-10-16,38666.38,38416.67,38598.99,38637.05
2019-10-17,39104.69,38557.43,39052.06,38647.44
2019-10-18,39361.06,38963.6,39298.38,39087.83
2019-10-22,39426.47,38924.85,38963.84,39233.4
2019-10-23,39196.67,38866.08,39058.83,39063.84
2019-10-24,39327.15,38840.76,39020.39,39223.01
2019-10-25,39241.61,38718.27,39058.06,39201.67
2019-10-27,39402.23,39180.39,39250.2,39397.37
2019-10-29,39917.01,39254.12,39831.84,39293.49
2019-10-30,40178.12,39805.11,40051.87,40055.63
2019-10-31,40392.22,40054.89,40129.05,40211.99
2019-11-01,40283.3,40014.23,40165.03,40196.07
2019-11-04,40483.21,40186.29,40301.96,40293.85
2019-11-05,40466.55,40053.55,40248.23,40445.67
2019-11-06,40606.91,40037.53,40469.78,40311.85
2019-11-07,40688.27,40421.07,40653.74,40625.64
2019-11-08,40749.33,40263.94,40323.61,40630.56
2019-11-11,40417.44,40150.97,40345.08,40316.5
2019-11-13,40447.17,40061.23,40116.06,40346.43
2019-11-14,40348.61,40026.99,40286.48,40178.93
2019-11-15,40650.06,40308.09,40356.69,40408.2
2019-11-18,40542.4,40221.97,40284.19,40431.08
2019-11-19,40544.13,40290.21,40469.7,40455.36
2019-11-20,40816.38,40575.96,40651.64,40729.8
2019-11-21,40744.85,40534.12,40575.17,40737.31
2019-11-22,40653.17,40276.83,40359.41,40653.17
2019-11-25,40931.71,40393.9,40889.23,40439.66
2019-11-26,41120.28,40710.2,40821.3,41022.85
2019-11-27,41075.76,40848.7,41020.61,40979.39
2019-11-28,41163.79,40996.08,41130.17,41161.54
2019-11-29,41143.22,40664.18,40793.81,41138.26
2019-12-02,41093.99,40707.63,40802.17,41072.94
2019-12-03,40885.03,40554.04,40675.45,40852.61
2019-12-04,40886.87,40475.83,40850.29,40606.01
2019-12-05,41002.41,40720.17,40779.59,40988.14
2019-12-06,40952.13,40337.53,40445.15,40952.13
2019-12-09,40645.63,40336.56,40487.43,40527.24
2019-12-10,40588.81,40208.7,40239.88,40588.81
2019-12-11,40466.13,40135.37,40412.57,40285.2
2019-12-12,40712.65,40490.69,40581.71,40561.34
2019-12-13,41055.8,40736.7,41009.71,40754.82
2019-12-16,41185.03,40917.93,40938.72,41168.85
2019-12-17,41401.65,41005.18,41352.17,41052.36
2019-12-18,41614.77,41358.47,41558.57,41442.75
2019-12-19,41719.29,41456.4,41673.92,41571.82
2019-12-20,41809.96,41636.11,41681.54,41746.2
2019-12-23,41701.62,41474.61,41642.66,41548.26
2019-12-24,41702.98,41423.07,41461.26,41684.51
